0.000000000000000000e+00,0.000000000000000000e+00,6.574380993843078613e-01,7.911403775215148926e-01,8.925068378448486328e-01,9.215461611747741699e-01,8.700245618820190430e-01,7.695825695991516113e-01,6.584421396255493164e-01,5.572633147239685059e-01,4.709548652172088623e-01,3.977483808994293213e-01,3.347701728343963623e-01,2.798934578895568848e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.398150324821472168e-01,7.124030590057373047e-01,7.456451654434204102e-01,7.349708676338195801e-01,6.921381354331970215e-01,6.335482597351074219e-01,5.698259472846984863e-01,5.050156712532043457e-01,4.404190480709075928e-01,3.773715794086456299e-01,3.176969885826110840e-01,2.630663514137268066e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.684998631477355957e-01,6.136480569839477539e-01,6.410386562347412109e-01,6.513676643371582031e-01,6.451707482337951660e-01,6.206646561622619629e-01,5.762569904327392578e-01,5.146452188491821289e-01,4.432153403759002686e-01,3.705031275749206543e-01,3.028011918067932129e-01,2.432252615690231323e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.489668250083923340e-01,6.139037609100341797e-01,6.756886243820190430e-01,7.231488823890686035e-01,7.382139563560485840e-01,7.069044113159179688e-01,6.329211592674255371e-01,5.358427762985229492e-01,4.364423751831054688e-01,3.471171259880065918e-01,2.720561325550079346e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.173953771591186523e-01,6.160137057304382324e-01,7.264277338981628418e-01,8.288270831108093262e-01,8.846014142036437988e-01,8.594850301742553711e-01,7.592437863349914551e-01,6.242728233337402344e-01,4.920672476291656494e-01,3.799190223217010498e-01,2.905490696430206299e-01,2.208366990089416504e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.850794315338134766e-01,7.133745551109313965e-01,8.375561833381652832e-01,9.109761714935302734e-01,8.904046416282653809e-01,7.823791503906250000e-01,6.360732913017272949e-01,4.951021671295166016e-01,3.778340220451354980e-01,2.859982848167419434e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.944460034370422363e-01,6.882051229476928711e-01,7.416794300079345703e-01,7.276798486709594727e-01,6.501817107200622559e-01,5.404607057571411133e-01,4.293860495090484619e-01,3.328026235103607178e-01,2.544441819190979004e-01,1.925482451915740967e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.136225223541259766e-01,5.052772760391235352e-01,4.625644087791442871e-01,3.985559046268463135e-01,3.284354209899902344e-01,2.624937891960144043e-01,2.052438408136367798e-01,1.574741005897521973e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.282726109027862549e-01,3.061524033546447754e-01,2.717062532901763916e-01,2.313064038753509521e-01,1.903357207775115967e-01,1.521365493535995483e-01,1.182184219360351562e-01,8.890423178672790527e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.957298964262008667e-01,1.768597662448883057e-01,1.536779850721359253e-01,1.287695616483688354e-01,1.041202768683433533e-01,8.097378909587860107e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.094392165541648865e-01,9.566444903612136841e-02,8.025842905044555664e-02,6.431322544813156128e-02,4.865004867315292358e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.290995538234710693e-02,4.306066036224365234e-02,3.253270313143730164e-02,2.182913199067115784e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.452737540006637573e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
