id,sh,rb,hb
232,778.2361801117659,149.78078862742987,412.8108521163464
233,777.6105548590422,150.22386311644223,412.29023534655573
234,777.4625610262156,150.82096460179892,411.7507851108909
235,777.3850141018629,150.22641823159066,412.2125313341618
236,776.6238754361868,152.74954292203765,410.8921548828483
237,774.6177080720663,143.74634101891425,417.3316552847624
238,774.2441734820604,144.34599761941936,416.7145010367036
239,774.0000400394201,142.27059493118432,417.61663485169413
240,772.5318950116634,251.941331962822,291.9673588043079
241,772.248532178998,145.56091491931585,417.25451588779686
242,772.1537838727236,152.1227928902721,411.05737510174515
243,769.7175345450639,146.7209024620941,416.1230778560042
244,767.2232640534639,150.93113937133458,415.0887159243226
245,766.48150844872,146.89989601725247,417.9850210681558
246,765.2174576669931,142.28694407546428,418.89947290569546
247,764.9186612516642,141.5461835106602,419.40484799295666
248,762.4455273777246,143.90034607851413,420.5494861617684
249,761.9276611953974,245.02571595006157,298.23616267647594
250,761.4255805760622,246.52202336967457,305.53788196947426
251,760.9299198240042,246.52442950673867,305.4807918211445
252,760.5539175122976,246.52636674337555,305.3995688697323
253,758.0526046156883,158.94008742761798,404.8491294234991
254,757.0968670248985,160.22742637363262,404.5660244971514
255,755.459786131978,247.13525364396628,293.89402185287327
256,755.0837838202715,247.13719088060316,293.81279890146106
257,754.9887446016073,247.43809710477944,292.6454211389646
258,754.8582430630922,247.13974599575158,293.7350948890671
259,754.1991287618876,247.05989322660025,302.82300071325153
260,753.8333174139261,140.76142986023333,422.1995644107461
261,753.4019301682711,247.42003188759554,293.664514943026
262,752.5357636958361,247.48030889802612,294.5292464112863
263,752.1771174818277,247.50373535626568,294.5180308436975
264,752.1313098222017,249.09103951521683,293.3245853325352
265,751.58943118155,248.81400366162416,303.6310878833756
266,751.281217738986,251.03914909355808,293.73002844210714
267,750.6936453133821,248.6890878371196,304.5562432622537
268,750.4956418722868,240.871948147309,342.97484166175127
269,750.0921022444963,248.6935801889049,304.39731629844755
270,749.9092358201742,251.52879820310045,294.1047537326813
271,749.7382299274207,217.47367859811055,362.5021196484566
272,749.6745892316103,252.59542814444285,275.2850718488917
273,749.5933626741171,240.66983337153215,344.360070027411
274,749.4937620609999,252.46463673142716,282.2872614553198
275,749.3678219169378,240.67238848668057,344.28236601501703
276,748.9175971597433,241.08473721786868,350.3305209055543
277,748.6783567219973,250.4971218063729,302.1489210128784
278,748.5532313734293,248.70492499344982,304.90492443647236
279,748.2065658420324,251.31442634307314,295.16866201069206
280,748.0595629960299,251.82494780339766,302.51288028713316
281,747.9285320490599,252.16241803311277,294.8827702468261
282,746.9666094630957,252.41483405523468,293.59092511888593
283,746.933881148696,246.64184455142822,305.78844462987036
284,746.3737150877714,253.2093656017678,293.50673407968134
285,746.342066898942,253.58221018419135,282.00076127704233
286,745.91369356215,247.01766704313923,306.20719206985086
287,745.7195383161306,255.93592468940187,294.0001488318667
288,745.3608921021223,255.95935114764143,293.9889332642779
289,745.3528882712126,255.7262136557838,301.92155914660543
290,745.3502792268991,245.3603328721365,307.07814823742956
291,745.2263453751802,250.7206400457071,303.43743983563036
292,745.1247384697199,245.36288798728492,307.0004442250356
293,744.945273950696,255.7268762878375,301.8508628671989
294,744.8478531390429,250.63606128946412,303.82925536390394
295,744.7012701779604,251.26188072853256,304.7277365392074
296,744.3461959511042,250.78881269984413,305.2186371376738
297,744.1076555997133,257.5451609949814,298.8375941654667
298,743.8375767022371,257.28806817822624,300.2142260214314
299,743.749009385705,257.56858745322097,298.8263785978779
300,743.6680776625872,253.3748944151448,302.19751583691686
301,743.644533470273,249.02864292555023,305.28259164839983
302,743.6073490530252,255.9812295465963,300.4777947878465
303,743.3904569894075,256.7738238564925,300.4748267000541
304,743.3875721544027,246.2901841282146,309.3259294619784
305,742.8093115836382,255.90350861020852,301.5227574920282
306,742.6157469600439,251.4563461827347,307.1411598091945
307,742.3018729239702,251.96921315707732,302.9243009388447
308,742.0206002444029,255.97467499726918,304.2811587071046
309,741.6129859238863,255.9753376293229,304.2104624276981
310,741.5590102523565,249.22310837975238,307.69601491838694
311,741.413850620389,251.73516990535427,307.1783849513158
312,741.3323519527912,160.32445612107404,405.75126722082496
313,741.2319069057703,254.69074118428398,304.5566197177395
314,741.0114428550005,255.9798299811082,304.0515354638919
315,740.8781903773546,217.29222877712454,365.8960752397776
316,740.5537886172533,257.27682289958466,301.5354984169826
317,740.5510404497385,217.11841103858313,366.2952344328165
318,740.1533783346415,216.9301426908467,366.4587835878134
319,740.0704008311034,217.297313257982,365.44953589439393
320,739.7642915397882,252.02434310677927,306.022200784646
321,739.4672839194536,257.5967586032348,300.6412199139595
322,739.456625893712,257.0267775497632,302.67549929674715
323,739.2147553831339,219.21066037467682,364.62720523625615
324,738.8612213879824,259.7190496783005,299.28784437384456
325,738.8334623873234,158.97492383955978,407.7383163124323
326,738.7797683030367,254.87102987163235,305.1350219761953
327,738.4149780571461,163.14222220820375,404.05675091966987
328,738.408008530736,246.21393462561537,309.5091418540105
329,738.2375422269106,260.17144882970024,299.9562373002991
330,738.2246782332659,249.2037153489655,307.95734832342714
331,738.216330319643,153.03791504749097,412.17159594222903
332,738.093907982111,162.47754278522916,404.31087335944176
333,738.0111541748047,152.46027121483348,413.05463989079
334,737.8507658541203,159.17129436158575,406.97615510970354
335,737.490029707551,249.22907904384192,307.86490980442613
336,737.4017319381237,162.5692549769301,404.4024530351162
337,737.1260346919298,249.83363998157438,308.99892733152956
338,737.0366754680872,252.7820886123227,307.3751026010141
339,737.0108992606401,260.67095792025793,299.8137015393004
340,736.7992674857378,254.82825398177374,306.1238201772794
341,736.7548568993807,253.05233626358677,307.2829240998253
342,736.7500323802233,249.83557721821126,308.91770438011736
343,736.3115156888962,153.12833409500308,412.8307632058859
344,736.2126247674227,218.3495325786527,364.7662865057588
345,736.1253239661455,256.3423050615238,308.8017667895183
346,735.7496309578419,159.0648973409552,407.2629700601101
347,735.2937194854021,250.11586311005522,308.84712443407625
348,735.1395530998707,154.6077623856254,409.940260078758
349,734.8395867496729,259.9913144981256,301.0454066535458
350,734.6897922307253,261.6721269461559,288.6534153511748
351,734.5837057977915,248.19660271320026,312.3448254233226
352,734.4963547289371,155.9012556266971,409.68588599190116
353,734.3657754957676,160.34552068659104,405.5630158036947
354,734.1925777792931,156.68209527852014,410.2130217514932
355,733.9670370221138,156.68465039366856,410.13531773909926
356,733.9657755196095,160.5864165390376,405.0744470767677
357,733.9564442783594,247.47703285131138,312.8513211822137
358,733.7372167408466,160.68128984817304,405.16859666630626
359,733.65124091506,160.44926187139936,405.67449194192886
360,733.5116759836674,160.68384496332146,405.0908926539123
361,733.4646307080984,250.1608875071397,310.775135435164
362,733.3564820587635,154.40022012242116,410.4556894414127
363,733.2703233063221,163.2403907154221,405.1151926442981
364,733.0080425441265,161.74275511247106,405.420117855072
365,732.9513535648584,261.76505559973884,301.4223844772205
366,732.9116770923138,163.26381717366166,405.10397707670927
367,732.34602163136,217.56523982114157,366.7439984813333
368,732.3410387188196,252.35113166261,310.46510311122984
369,732.0202157646418,262.3596040169941,299.37795538362116
370,731.9212668389082,244.15860925335437,339.2553284317255
371,731.8828924447298,262.4602158992784,288.4911054139957
372,731.8717139065266,154.17946077184752,413.2052792310715
373,731.4694167524576,252.0985311976401,311.68280800338835
374,731.39653660357,262.81200316839386,300.0463483100757
375,731.3915990382433,219.40020260638556,366.10081593543293
376,731.3534400761127,158.72157682897523,407.9136656783521
377,730.5386836826801,160.41277318098582,407.9239227361977
378,730.2420401722193,262.9710820041364,298.12612920161337
379,730.1031195372343,260.7163696057396,302.61674775835127
380,729.9554542601109,161.95877386676148,406.57601407170296
381,729.8693405091763,160.82304488541558,406.7910267300904
382,729.8440065830946,263.53095706843305,297.1803007265553
383,729.7797047942877,254.52370131516363,310.10116112884134
384,729.7138516157866,259.8534205754986,302.63841461297125
385,729.7135050445795,263.2326059594052,298.2699744766578
386,729.6757745742798,154.9254490812309,411.1602972447872
387,729.6184658259153,263.5335121835815,297.10259671416134
388,729.617543771863,259.9449504680233,304.1973221069202
389,729.4879642874002,263.2351610745536,298.19227046426386
390,729.415933161974,151.0334279651288,414.3982754200697
391,728.8919520378113,158.37800299469382,408.8941093683243
392,728.8656456768513,156.5228914101608,410.98574697971344
393,728.8562625199556,254.75938589859288,310.2115685781464
394,728.8353344351053,255.2343911639182,309.6394450282678
395,728.7434993237257,259.22900071379263,304.4541780492291
396,728.7229680866003,252.2904635121813,310.65601623803377
397,728.4802602082491,254.76132313522976,310.1303456267342
398,728.1122502535582,244.81182194221765,350.21938590705395
399,727.8983812630177,162.09964447957464,405.70108326524496
400,727.7831316292286,162.6480664734263,406.29506903141737
401,727.5992142111063,257.3927304254612,307.3359763165936
402,727.5490543842316,164.87699772464111,402.56753319501877
403,727.210608959198,165.39731229050085,403.1797716319561
404,727.146211668849,263.65035369002726,301.744577630423
405,726.838711887598,163.8682037112303,403.6033907085657
406,726.8352897614241,265.58216673636343,297.5372365852818
407,726.6697063446045,157.2688797195442,408.9407649934292
408,726.419624298811,159.60230556176975,408.55523078143597
409,726.2974714189768,263.32792571850587,302.73844522889704
410,725.9056698977947,159.10635271715,408.8752669841051
411,725.88117441535,160.06067119562067,408.31076941639185
412,725.8405848890543,251.932083163294,311.7257614945993
413,725.7109896689653,252.6763057244243,310.35486426204443
414,725.5668617874384,251.1697109115543,313.433801497519
415,725.4980555772781,159.10701534920372,408.80457070469856
416,725.3982311934233,264.1319837133633,298.9824386080727
417,725.3042025715113,252.3361105659278,311.02622527629137
418,725.1866926938295,245.13309383552988,315.6649596273899
419,725.0688008069992,165.47100930521265,402.29714864492416
420,724.8951528817415,260.3546757904114,305.5498297056183
421,724.5731400549412,165.47341544227675,402.24005849659443
422,724.5278971344233,254.76820747170132,310.3151907613501
423,724.2144938409328,165.4968419005163,402.2288429290056
424,724.0998147577047,260.1031604745658,307.25055122282356
425,723.7157993465662,263.0325912620174,303.88545209821314
426,723.6337610632181,254.48527873877902,314.4522945061326
427,723.4902585893869,263.0351463771658,303.8077480858192
428,723.3043017536402,256.9116769285174,313.2906991010532
429,723.1351843625307,262.56207834847737,304.2986486842856
430,723.1142562776804,263.0370836138027,303.726525134407
431,722.9967039823532,269.12803856655955,318.8558661751449
432,722.8728329390287,269.76112818263937,310.8740828745067
433,722.4922761112451,219.90899395807645,364.61677346974614
434,721.0342849493027,268.6245128591545,320.7106464020908
435,720.6821770370007,163.68615117366426,403.6503710895777
436,720.2548971176147,269.80891485884786,322.61333064362407
437,719.8788948059082,269.81085209548473,322.53210769221187
438,718.1923541277647,272.61398726247717,308.4430651925504
439,717.9829163044691,217.66483693269547,371.64606190174817
440,717.903259858489,278.2598136950983,309.43561206385493
441,717.1785954087973,278.6193914436735,314.039329033345
442,716.7661554664373,279.8687406986719,314.15758756920695
443,715.8143430799246,280.1223582457751,314.1744582168758
444,715.438340768218,280.124295482412,314.0932352654636
445,715.199944972992,271.48539094626904,320.7582180313766
446,712.6839121580124,272.94253696873784,328.99699227139354
447,712.6692342609167,276.77260056184605,318.549846958369
448,712.4856108427048,273.6671946235001,328.9942785911262
449,712.2131608426571,271.4797685260419,329.6238824389875
450,711.8055465221405,271.4804311580956,329.55318615958095
451,711.0931422412395,282.1395349492086,308.8614388220012
452,710.8703179359436,166.0572690262925,402.1873599290848
453,710.5974814891815,282.1419410862727,308.8043486736715
454,710.2150207608938,280.45940563827753,316.8172877766192
455,710.1015943139791,280.5695336763747,317.6560099758208
456,709.2271508872509,283.2004620641237,307.8822840861976
457,708.1623538285494,280.6388456564164,313.7407946921885
458,708.1093171089888,278.6880730158882,319.656741861254
459,707.5024880766869,285.86313226108905,302.7280229590833
460,706.6464796066284,285.67138234560844,304.0422139726579
461,706.2704772949219,285.6733195822453,303.9609910212457
462,705.5416771620512,282.4850061304169,318.76290487870574
463,705.0855631232262,167.548171087401,402.57968109473586
464,704.6605452746153,278.16697979636956,320.76065174117684
465,704.4319864958525,278.261853105505,320.8548013307154
466,703.18963098526,286.7055126618361,305.0202672742307
467,702.492832750082,288.10679700633045,304.7446953468025
468,702.3909349143505,278.237484342535,324.8381340019405
469,702.3186960667372,285.1188410342438,312.13083139434457
470,701.708302423358,280.1200540951686,322.6534068621695
471,701.6934094727039,283.8948931611376,320.4617864303291
472,701.6508971750736,288.58557411201764,317.6479895077646
473,700.866543263197,285.596497333725,320.70287457481027
474,700.6496527642012,287.10176806815434,320.06030948087573
475,699.985411375761,281.27847099967767,322.70062143728137
476,699.7568525969982,281.3733443088131,322.79477102681994
477,699.3245365470648,281.6698013833957,323.3993352241814
478,698.7940047681332,282.5245023169555,322.811198245734
479,698.4634734392166,291.2113009567838,316.9622670151293
480,698.3842577785254,289.1565235357266,320.5127922706306
481,698.3111856281757,291.6648867841577,301.3993937112391
482,698.2349146604538,291.30617426591925,317.0564166046679
483,697.7583480328321,280.8239894072758,323.42474875226617
484,697.6016454994678,282.82821828790475,323.4465497992933
485,697.5381164252758,292.7074586104136,316.78084467723966
486,697.5318576991558,280.76162779994775,323.72960610315204
487,697.4755129814148,281.62861623847857,323.6596811078489
488,696.3108470141888,283.7081716126995,322.4571279324591
489,695.9745188653469,290.21325927146245,322.00027917698026
490,695.8611450493336,279.61321775848046,323.8100478462875
491,695.6356042921543,279.6157728736289,323.73234383389354
492,695.6196527183056,279.26768273778725,324.6472222916782
493,695.4290819019079,285.7222892816644,322.4411459378898
494,695.0915712416172,288.35380900569726,322.31421672180295
495,694.9642177522182,284.5585609144764,322.8357691206038
496,694.3259245753288,290.5487246091943,319.3664737679064
497,693.9183102548122,290.54938724124804,319.2957774884999
498,693.8702636063099,282.8885241498938,324.0469739101827
499,693.5882306396961,276.3212463054806,325.05835903808475
500,693.0679643452168,283.41270598815754,322.8385068513453
501,692.9026304781437,285.28088310570456,322.49232928827405
502,692.3988844752312,283.2449180475669,324.41346329823136
503,692.0164271593094,277.49163882643916,324.9886227808893
504,691.7701433897018,276.03287612856366,325.60489827021956
505,691.7020862400532,284.64620239206124,324.1378913708031
506,691.6088128387928,277.4923014584929,324.9179265014827
507,691.5345443785191,292.0991345294751,320.0417058505118
508,690.7576186060905,280.35360548179597,324.7762412391603
509,690.6540649235249,285.3103044447489,322.7398910112679
510,690.5275049209595,284.8521762602031,322.76632687821984
511,690.4285241663456,285.31285955989733,322.66218699887395
512,690.4220221936703,285.4341747100698,323.8306592144072
513,690.3572084903717,283.94000194140244,324.85303853824735
514,690.2836965620518,283.6345675685443,325.047462079674
515,689.8816523522139,235.66757402436343,350.68532836288216
516,689.7880358099937,283.6369737056084,324.99037193134427
517,689.4120334982872,283.6389109422453,324.90914897993207
518,689.3180381655693,284.2771111271577,325.47273955121636
519,688.9579449892044,278.9495815746486,325.5126151256263
520,688.7293862104416,279.04445488378406,325.6067647151649
521,688.3466813266277,277.5799429360777,326.22004875168204
522,687.9637483626605,234.71026831918863,351.19944275021555
523,686.7881571054459,277.592792395968,326.73673367127776
524,686.5709469586611,231.18974962942303,354.045066228509
525,686.4495595663786,246.87673308083322,335.446814095974
526,686.4414906650782,220.584801636287,365.712634883821
527,686.1229523807764,233.42093968035186,352.0309695363045
528,685.4507363528013,221.34352462354582,363.50758775025605
529,684.8835915923119,285.18528679106385,324.8639764972031
530,684.2706384152174,221.36304213304538,363.25853477865456
531,684.2615061670542,232.13991214609706,353.38789988160136
532,683.2560718268156,251.4736827028217,330.6902843296528
533,683.1144917100668,220.7012222892372,364.48916458040475
534,682.6561733692885,223.07764247369488,361.8394254997373
535,682.0276031166316,235.88019556605724,351.43432750403883
536,681.0210620611906,223.8392999988282,364.61635599285364
537,681.0011554628611,234.45135174780154,351.80940920710566
538,680.770967528224,223.775041806628,364.8920030668378
539,680.6931453615427,232.83433874063195,352.26387186944487
540,680.4795431494713,285.551997468574,324.58955520763993
