id,sh,rb,hb,di
47,829.0493791550398,75.67765851819422,357.3954258203506,38.284271247461874
48,828.5670355707407,80.60720039755105,368.4075619742274,39.45584412271569
49,828.2081973999739,75.74469778093044,356.54793401956556,38.284271247461874
50,826.1716032475233,77.2750575726619,352.5374914348125,38.87005768508878
51,825.4594848006964,77.18254228287842,353.66396088302133,38.87005768508878
52,824.6183030456305,77.24958154561463,352.81646908223627,38.87005768508878
53,824.3933987468481,84.2736760842381,364.10296882689,39.45584412271569
54,824.3373333364725,81.47910554558038,368.2973178490996,39.45584412271569
55,824.2368322759867,81.35776598602533,368.3660803899169,38.87005768508879
56,822.2150122076273,81.15843279510736,368.9766470059752,39.45584412271569
57,822.151089772582,83.7553593161283,363.5773987323046,38.284271247461874
58,822.1045305281878,83.02202108353376,367.4465921908617,39.45584412271569
59,821.4104731231928,85.13042246715631,361.9839675813913,39.45584412271569
60,821.3749017268419,82.86759172603487,368.3171187728643,39.45584412271569
61,821.3044027835131,81.37333290688693,368.92334292978046,39.45584412271569
62,820.7205160707235,84.72206990642007,366.1346114426851,38.87005768508879
63,820.48642398417,87.95375996350776,379.39964359998703,39.45584412271569
64,820.3274348825216,86.84814161702525,369.01068541407585,38.87005768508879
65,820.2772191911936,87.77880245342385,379.7449149787426,38.87005768508879
66,819.907951310277,85.85994903638493,381.1631610766053,38.87005768508879
67,819.4074939340353,83.4591971951304,364.1673369258642,38.28427124746188
68,818.5569183379412,88.21678310527932,377.48397801816463,39.455844122715696
69,817.9759427160025,83.82494984741788,364.4003778100014,38.28427124746188
70,817.8808560222387,84.46083303715568,365.48212118446827,38.28427124746188
71,817.7927211672068,89.27430443360936,377.17663349211216,39.455844122715696
72,817.7377749234438,87.35404310270678,380.358675673604,39.45584412271569
73,817.1905474811792,88.51867908041459,377.4569877386093,39.45584412271569
74,816.5253532081842,88.47770894540008,377.5799831151962,39.45584412271569
75,816.3611699491739,89.64005708589684,377.4096743762493,39.455844122715696
76,815.8479519337416,89.14249471470248,382.57186099886894,39.455844122715696
77,815.2172517329454,86.22946866077837,380.21402717381716,38.87005768508879
78,815.0067701786757,89.2095339774387,381.7243691980839,39.455844122715696
79,814.82551600039,85.28800266876351,381.6267020329833,39.45584412271569
80,812.7357942909002,83.93770814116579,365.8994218856096,38.28427124746188
81,812.6612297147512,85.1241338494001,364.33341769874096,38.28427124746188
82,812.2815170437098,91.95186283334624,392.6313546895981,39.455844122715696
83,811.8200479596853,85.19117311213631,363.4859258979559,38.28427124746188
84,811.6379133015871,92.09792927547824,392.46847450733185,39.455844122715696
85,811.5729022175074,88.82746368751395,359.7461713865399,39.45584412271569
86,811.4860529154539,76.66849025303964,366.9440189242363,38.87005768508878
87,811.3277994245291,85.15173207549378,364.44505283236504,38.87005768508878
88,809.5224978774786,94.26094335212838,406.4451511576772,39.455844122715696
89,809.4689979404211,84.63332014332991,367.6422936171293,38.28427124746188
90,808.9096790641546,83.86596147359815,380.0850809425116,38.87005768508878
91,808.1828842431307,87.81661623443942,374.1196306407452,38.87005768508879
92,807.6112996965646,89.334497938375,372.2896092861891,38.87005768508879
93,807.2611319869757,94.02509332716,407.30653401464224,39.455844122715696
94,807.2076320499182,84.39747011836153,368.5036764740944,38.28427124746188
95,806.9428891092539,90.32367323490325,369.1537169829011,39.45584412271569
96,806.7701179414987,89.40153720111121,371.442117485404,38.87005768508879
97,806.4815741926432,90.53522072092164,367.77628848105667,39.45584412271569
98,806.3475296288728,85.06137351139914,365.8172742679715,38.28427124746188
99,806.2255501896143,90.38310911611188,367.8218975678086,39.45584412271569
100,806.0900019794702,85.50421124889981,365.56092886924745,38.28427124746188
101,805.1989611774683,89.48354188222439,351.2910628467798,38.87005768508879
102,804.9183821678162,60.092445249808954,311.5217700853944,37.87005768508878
103,804.6924689918757,87.0818689111853,358.0283460110426,38.87005768508878
104,804.092152634263,89.92082050545142,349.9408044964075,38.87005768508879
105,803.9737506896257,88.45644535163883,379.5606121212244,39.45584412271569
106,803.7934579640627,89.7433569665067,349.9940150976181,38.87005768508879
107,803.698983708024,88.48649345063605,379.6334018498659,39.45584412271569
108,803.6138618737459,91.11876493075397,368.23339077979324,39.45584412271569
109,802.9358405262232,86.0827435984509,364.6872783780098,38.28427124746188
110,802.4662379652261,88.8113730423851,372.70690998733045,38.87005768508879
111,802.1160702556372,93.5019684311701,407.7238347157836,39.455844122715696
112,801.8965447187423,94.49105320784729,396.87359635978936,39.28427124746188
113,801.7471416443586,193.4607214509975,243.84411669373512,39.11269837220806
114,801.4900819450617,89.54488262636588,350.5083249360323,38.87005768508879
115,800.6456929832697,90.8707137378864,354.44743360579014,38.87005768508879
116,800.5424138009548,111.3326489252504,444.9256319463253,39.284271247461874
117,800.3606266826391,210.4427281056531,256.7092261344194,39.35533905932734
118,800.3469983130693,90.69325019894168,354.50064420700073,38.87005768508879
119,799.8045112282038,90.93775300062262,353.5999418050051,38.87005768508879
120,799.4087839871645,90.58878491697833,355.8597701191902,38.87005768508879
121,799.1806655228138,110.8358076729346,445.4076548576355,39.284271247461874
122,799.0026377826929,92.80868201944978,369.68811152875423,38.87005768508879
123,798.6985892444849,91.53639548327774,352.90836150944233,38.87005768508878
124,798.4563575774431,88.37709669612813,378.2484539628029,38.87005768508879
125,798.2029542922974,113.36841671844013,461.07053645551207,39.284271247461874
126,798.0766844183207,111.10505669270641,461.52801579236984,39.11269837220806
127,797.968960443139,91.38196612577886,353.77888809144497,38.87005768508878
128,797.4337745010853,113.38201510091312,456.48159704208376,39.284271247461874
129,797.3790156036615,88.45678742260206,378.1741452395916,38.87005768508879
130,797.1284163296223,114.08157559414394,456.0481619000435,39.284271247461874
131,796.9951856553555,114.1173679140862,446.6259306162596,39.284271247461874
132,796.912529861927,113.67729258195031,464.6410197526217,39.284271247461874
133,796.759273353219,193.269156527007,245.56061404496432,39.11269837220806
134,796.143350070715,113.6908909644233,460.05208033919337,39.284271247461874
135,795.9951121658087,90.2714140586555,348.6369472280145,38.870057685088774
136,795.8462057232857,61.297642632364294,319.0753089800477,37.87005768508878
137,795.2426694959402,197.87583288853057,246.14880785644056,39.11269837220806
138,795.1682155936957,93.0757954353001,353.3660906240344,38.87005768508878
139,793.9952109843492,89.94846755110193,387.18138566166164,38.87005768508879
140,793.8918980956078,79.46589366858825,353.3476017564535,37.87005768508879
141,793.7015438407659,199.38755055959336,245.78687705397607,39.11269837220806
142,793.5003665149212,67.65399707918988,323.90917496234175,37.87005768508878
143,793.2544873803854,200.89724652762524,242.0086783826351,39.11269837220806
144,793.2194785982371,93.80014799810014,353.8220920994878,38.87005768508878
145,792.9255824536085,201.8973340852186,242.2090979874134,39.11269837220806
146,792.7559728473425,90.91649411842226,348.8212111130357,38.870057685088774
147,792.7229763060808,196.83015604596585,252.2298465937376,39.11269837220806
148,792.607199805975,114.65132359829731,459.062010717392,39.284271247461874
149,792.5637630134821,202.68467781892977,244.03561703264714,39.11269837220806
150,792.4171277135611,201.03954802746884,246.99937490224838,39.11269837220806
151,791.4453436732292,80.2855764082633,354.18879172205925,37.87005768508879
152,790.9303320556879,202.8796329560224,244.15389422476292,39.11269837220806
153,790.7887715220452,123.80147835141979,461.1335624620318,39.284271247461874
154,790.3728269189596,200.73254652614705,242.10965484976768,38.52691193458116
155,790.2827626854181,196.02747587510385,252.25269472301005,39.11269837220806
156,789.9734460800886,195.544730941765,253.63947387486695,39.11269837220806
157,789.6893247276545,193.6567022288218,257.27171180695296,39.11269837220806
158,789.0906083911657,201.86241398300044,249.19438874721527,39.11269837220806
159,788.5567630320787,198.4669159827754,255.8616642922163,39.11269837220806
160,788.1496414393187,202.38933249856345,248.78539521098136,39.11269837220806
161,787.3723271340132,201.81908035944215,249.2066682934761,39.11269837220806
162,787.0673589855433,87.56994763256516,356.57312675267457,38.87005768508878
163,786.8165448457003,207.88616673927754,249.58429683744907,39.11269837220806
164,786.0680060476064,197.16132930200547,256.3261240169406,39.11269837220806
165,785.9182480961084,198.38889346667565,255.88179874122142,39.11269837220806
166,785.7520572632551,201.77678120415658,254.00099131911992,39.11269837220806
167,785.0378215640783,203.3890458817128,251.9874842464924,39.11269837220806
168,784.5394195437432,124.35463322880678,460.33863888829944,39.284271247461874
169,784.5231145590543,116.27814408841078,346.6117568925023,39.112698372208065
170,784.3751467585564,124.51412900811992,461.5533400043845,39.284271247461874
171,784.0098359048366,69.2774410386337,317.4435647532344,37.87005768508878
172,783.9302781939507,123.78991848505102,461.62438155859707,39.284271247461874
173,783.5030243456364,109.70425523095764,457.2964750379324,38.698484809834966
174,782.928300267458,110.30376238771714,456.9727707505226,38.698484809834966
175,782.622942095995,111.00332288094796,456.53933560848236,38.698484809834966
176,781.0458180427552,124.0958874606993,461.60738049596546,39.28427124746188
177,780.6009494781495,123.3716769376304,461.678422050178,39.28427124746188
178,780.3757341980935,112.37348046493716,457.9770153731108,38.698484809834966
179,780.2909731060266,209.4530677110888,247.61446012258529,39.11269837220806
180,779.8351508170366,200.27954909484833,256.9391480579972,39.11269837220806
181,779.5579778313637,125.0225978915114,461.0034736558795,39.284271247461874
182,779.3985347241163,208.78701567929238,248.1728961959481,39.11269837220806
183,779.3011962354184,113.08663934064097,452.95464081764226,38.698484809834966
184,779.2598603457212,209.57071449467912,247.41182419359683,39.11269837220806
185,778.9964905232191,210.98776664119214,247.71548908948898,39.11269837220806
186,778.9145334541798,113.3052823130507,452.7065351426602,38.698484809834966
187,777.9556094318627,56.65795721213799,303.28463388383386,37.45584412271569
188,777.8049121022225,124.52100024914834,462.06792102903125,39.284271247461874
189,777.3899517774582,109.3658943185117,456.80744515061383,38.112698372208065
190,776.5168742626905,208.62231567781419,248.27387266308068,39.11269837220806
191,776.4847444325685,213.73669955381192,247.4214308783412,39.11269837220806
192,776.399997907877,115.10686235749162,454.8093431860209,38.698484809834966
193,776.0339661329984,208.97621771972626,248.7350290313363,39.11269837220806
194,775.6555696129799,112.66837870986201,464.1282856762409,38.112698372208065
195,774.9461487054825,71.69250461813063,326.94066139310604,37.28427124746188
196,774.9148685455323,124.49891342392657,466.0913610771298,39.284271247461874
197,774.7377517521381,115.85368958902545,454.15611808598044,38.698484809834966
198,774.5455830782652,210.79786271136254,248.5893776386976,39.11269837220806
199,774.0581178754568,212.57128750393167,248.22748416364192,39.11269837220806
200,773.6626719355584,125.02965218743775,461.27608809024093,39.28427124746188
201,773.5203263878823,125.23745427031535,461.2836250826716,39.28427124746188
202,773.4640897333621,127.1720855295891,448.0252955764532,39.284271247461874
203,773.1961591362954,126.02774158290121,461.9784967765212,39.284271247461874
204,772.8495042622089,116.30742166792042,454.1971453934908,38.698484809834966
205,772.843802589178,77.10022774350946,313.7097404703498,37.87005768508878
206,772.6599557995796,73.08226159755141,334.8519851610065,37.28427124746188
207,772.6196247756482,125.39759422182105,463.48728884905574,39.28427124746188
208,772.5564243286848,211.03807962406427,251.1432487040758,39.11269837220806
209,772.3854493319988,176.63990638982506,250.98225539326666,38.698484809834966
210,771.8026582956314,127.58537806256209,453.398587988317,39.284271247461874
211,771.4657661169767,79.09231802795547,343.7945829942822,37.69848480983497
212,770.4753683418036,208.57409982364624,251.82138081789017,39.11269837220806
213,770.3061155796051,126.00565475767944,466.00193682461975,39.284271247461874
214,770.0674904704094,126.23044470867607,459.85970993489025,39.28427124746188
215,770.04853104949,126.75195408111904,448.3649595975876,38.69848480983497
216,769.8441023021936,78.72676377166063,357.33477725237606,37.87005768508878
217,769.7655707418919,114.85274046701379,451.2698277652264,38.112698372208065
218,769.7443201899529,130.81566890145186,448.7955866083503,38.69848480983497
219,769.6000023216009,212.1503745695576,252.18796631395816,39.11269837220806
220,769.0539189696312,126.53639352119062,461.18666383773086,39.28427124746188
221,768.93140873909,131.74256238716188,447.949713177979,38.69848480983497
222,768.4979092210531,212.51068227980286,252.1665822535753,39.11269837220806
223,767.7200925469399,71.92094143228606,332.63114180415874,36.69848480983497
224,767.6337508648634,212.85914348531514,248.66461969614028,39.11269837220806
225,767.5755834072828,215.79000173788518,250.5388201072812,39.11269837220806
226,767.1939053297043,129.09211939631496,453.3091637358069,39.284271247461874
227,766.6627031683921,127.20838947820012,457.1767858698964,39.284271247461874
228,766.3646210193634,128.7593145848019,454.2038493901491,39.284271247461874
229,766.2737226903439,127.95267809305805,465.0832379326224,39.284271247461874
230,766.2463590025902,128.61376657506918,455.1484066709876,39.28427124746188
231,765.6691845417023,131.11433084683958,448.76953572779894,39.28427124746188
232,765.4337890475988,213.78713450636715,255.81978401243686,39.11269837220806
233,765.4060174077749,109.41690822457895,442.0191950619221,37.69848480983497
234,765.3172652244568,126.14591227967757,465.16083496958015,39.28427124746188
235,765.2719133019448,135.87653995915315,257.52162727117536,39.284271247461874
236,765.1722823947669,109.30068425750359,441.88407697081567,37.698484809834966
237,764.8520809829234,128.01594969856086,456.3285063490271,39.284271247461874
238,764.5254521161318,219.5949059338309,249.52066932320594,39.11269837220806
239,764.0081226289273,131.40753714798484,452.43973376005886,39.284271247461874
240,763.367147091031,215.26859436240048,252.8009903550148,39.11269837220806
241,763.1788383185864,131.07473233647178,453.33441941440105,39.284271247461874
242,762.8920211583376,219.7898610709235,249.63894651532172,39.11269837220806
243,762.6958306521177,215.1296124914661,254.6072130024433,39.11269837220806
244,762.2738280713559,128.25352794846987,464.2838680014014,39.28427124746188
245,762.0295053541661,129.31727285918313,459.5925050869584,39.284271247461874
246,761.4942574560642,131.298215518496,453.1445165872574,39.284271247461874
247,761.272707748413,129.35543762214948,451.4504390746355,38.69848480983497
248,761.1796328604221,129.45435827889014,451.36692187190056,38.69848480983497
249,760.8777250111103,133.4174172610743,461.0546933412552,39.284271247461874
250,760.7353794634342,133.6252193439519,461.0622303336859,39.284271247461874
251,760.3928846299648,126.77870190062094,461.37181317806244,38.69848480983497
252,760.2535062223673,219.71183855482377,249.65908096432685,39.11269837220806
253,755.6437638670207,220.51827555242926,247.5608844637871,39.11269837220806
254,755.4704848647118,135.50165017489343,253.50657510757446,38.69848480983497
255,755.438978534937,181.91785665806384,247.54505745470524,38.698484809834966
256,755.0266146183013,132.2848863167921,446.8399670764804,38.69848480983497
257,754.9345601558686,123.80901274369099,418.28290205746885,38.69848480983496
258,754.9104511409998,197.93364273007026,245.98714748322962,38.52691193458116
259,754.7692460864782,195.5380472912919,253.94370046555997,38.52691193458116
260,754.6145901948214,127.67490363181568,424.88580884486436,38.28427124746188
261,753.897082066536,125.5396926714573,426.93232431858775,38.69848480983496
262,753.8917896300554,196.37251536906697,241.51676193028686,37.94112549695425
263,753.7811540216208,196.88410154725426,252.58013795614244,38.52691193458116
264,753.7420827955008,200.32948348880745,244.7855215758085,38.52691193458116
265,753.1125072836876,141.41629867639858,431.384507201612,39.28427124746188
266,753.0470203220844,128.02015106298495,458.1060447782278,38.69848480983497
267,752.9856270372867,134.568526455597,447.21468496769666,39.284271247461874
268,752.8379678696394,200.18478705356827,245.6489248305559,38.52691193458115
269,752.6866793036461,143.42317802098114,434.0806103721261,39.28427124746188
270,752.4011642634869,57.899325644341296,291.24734414070844,36.45584412271569
271,751.7969085723162,109.647241476411,436.9501598000527,37.69848480983497
272,751.6442116498947,128.336902164598,458.5524380981922,38.69848480983497
273,751.5631735593081,109.53101750933564,436.81504170894624,37.698484809834966
274,750.8510732501745,200.5978910678532,244.23513694405554,38.52691193458115
275,750.7287530720234,185.68698456343265,247.41123534142972,38.11269837220806
276,750.6366759091616,123.99064000905491,425.6493171095848,38.28427124746188
277,750.3034898370504,188.09180172518828,262.7912189438939,39.11269837220806
278,750.0642890185118,197.6512092351448,257.3251807719469,38.52691193458116
279,750.0053881853819,200.32239239471966,248.47901194095613,38.52691193458116
280,749.9420209646225,122.63001636224799,428.48716244250534,38.69848480983496
281,749.7636792004108,134.2963043157477,388.6054465606809,38.698484809834966
282,749.584668186307,224.61147028044797,249.54205903708936,39.11269837220806
283,749.4906000435352,132.39713361901232,397.17796037942173,38.698484809834966
284,749.4171431869269,201.07639671326615,243.75906982421873,37.94112549695425
285,749.0099606364965,206.2665507192258,241.4390542447567,38.52691193458116
286,748.9024107128382,200.35927344853988,246.0810599207878,38.52691193458116
287,748.7612056583166,197.9636780097615,254.03761290311814,38.52691193458116
288,748.7073096573353,132.47238619644196,397.0372078254819,38.698484809834966
289,748.6693267375231,201.5322001533583,262.63630974292755,39.112698372208065
290,748.6361886829137,174.6402647439856,272.70707156211137,39.11269837220806
291,747.8536145716905,183.70657807500103,261.7557369366288,38.52691193458116
292,747.143315550685,200.7454225009773,247.131915512681,38.52691193458116
293,746.8416187107563,132.50253912743648,397.33741988092663,38.698484809834966
294,746.7671487778425,69.20900883686264,325.42101231217384,36.28427124746188
295,746.6054653316737,201.2771050653886,238.25692158043384,37.94112549695425
296,746.1636745899916,186.80764057976194,261.3931445971131,38.52691193458115
297,746.1152084201574,201.23604470435532,266.8231509119272,39.112698372208065
298,745.772534045577,187.57589591369035,267.73027345985173,38.52691193458115
299,745.5430469483138,205.84664759170266,261.072885966301,39.112698372208065
300,745.1161709070205,134.4598218792351,395.4876945599914,38.698484809834966
301,744.9055334061385,198.7817992593162,250.7113685041666,37.94112549695425
302,744.897648358345,134.78296512302478,395.4116233274341,39.284271247461874
303,744.3218775898218,202.8198580771219,242.89419703185558,37.94112549695425
304,743.6924705445766,127.09652547645383,430.1764942541718,38.69848480983496
305,743.3554062634707,191.53155122473837,273.43423042744394,39.11269837220806
306,743.3328681379558,191.579853329435,273.41645672470327,39.11269837220806
307,743.3214498102665,117.23136170082726,405.0508601441979,38.11269837220806
308,743.2902292013168,110.23510181182064,423.365553997457,37.284271247461874
309,743.2067746818066,110.73340894677676,422.82870968431234,37.28427124746188
310,743.1982935011387,137.81105150443037,392.98959308713677,39.284271247461874
311,742.6044975429774,204.11903949375264,247.50993252545595,38.52691193458116
312,742.477438351512,203.42251364910044,246.33030256778,38.52691193458115
313,742.3685165286064,136.86434449274094,400.0570129439235,38.698484809834966
314,742.0280567318201,198.34705689745024,251.43681139647958,37.94112549695425
315,741.500619390607,202.76919103632682,245.0336384087801,37.94112549695425
316,741.418849387765,189.01000237241388,275.7672150239348,39.11269837220806
317,741.2809977293015,140.32077290583402,427.6030584305525,38.698484809834966
318,741.2709769755602,201.02116230409592,251.64311202913524,38.52691193458116
319,740.958525121212,107.27274751686491,425.4880141541362,37.28427124746188
320,740.7618688344955,138.51213292118626,447.38478397876025,39.28427124746188
321,740.606455692649,201.055191302998,250.28349601328372,38.52691193458116
322,740.4970895051956,106.86582210683264,425.7130971029401,37.28427124746188
323,740.4564517140388,107.45093983435072,425.38801869004965,37.28427124746188
324,739.8850126862526,107.9637255074922,425.0657968148589,37.28427124746188
325,739.7015870660543,202.96140728141182,251.0348892837763,38.52691193458116
326,739.6925336360931,141.11985635254533,406.36423533260825,39.284271247461874
327,739.644110634923,176.6415929823648,232.02789678275585,37.698484809834966
328,739.5548103034496,107.51438232515939,424.45810020416974,36.69848480983497
329,739.5249919295311,149.7178470091196,406.0556609109044,38.698484809834966
330,739.2607830137014,131.62631537974812,428.1624070696533,38.284271247461874
331,739.1843838691711,149.51524992745837,406.14161393791437,38.698484809834966
332,738.9183874726295,149.56068089015318,406.6371836140752,39.28427124746187
333,738.7074574530125,111.904459630372,423.67304994910955,37.284271247461874
334,738.6831473112106,109.70636209682561,428.7561516389251,37.28427124746188
335,738.5345195531845,109.85066780191846,429.8551669344306,37.28427124746188
336,738.5139751821756,201.32359799100087,251.09859740734097,38.52691193458116
337,738.3580760031939,202.46384458239189,245.69396327733992,37.94112549695425
338,737.8947451382876,127.09040829516016,438.7116548627615,38.284271247461874
339,737.8268426895141,141.15000928353984,406.66444738805296,39.284271247461874
340,737.652968198061,111.44815324083902,427.1243962571025,37.87005768508879
341,737.5318806737662,212.5663130911067,262.16047441214323,39.112698372208065
342,737.3344061166049,204.40595097313636,248.6654561072588,37.94112549695425
343,737.2977661758662,204.39325069091282,248.75771262347698,38.52691193458115
344,737.2949460595846,203.65082840616816,255.3250530987978,38.52691193458116
345,737.0451254546642,108.84401037101634,425.9587159976363,37.284271247461874
346,736.9788952529431,119.29014271628111,240.06694808006287,37.87005768508878
347,736.727436864376,122.22645381372422,239.31491916179658,37.87005768508878
348,736.4411087781191,205.22254489092157,266.56255446672435,39.112698372208065
349,736.2002315789462,129.00668029510416,440.92850122451785,38.284271247461874
350,736.2002315789462,129.00668029510416,440.92850122451785,38.284271247461874
351,736.1589709699153,223.90796300128568,376.15086124166845,39.284271247461874
352,735.9389531105758,204.74106493620204,252.2922618091106,38.52691193458116
353,735.8542633324862,205.05470264002216,269.20921650826926,39.11269837220806
354,735.4483766257763,108.8372003401164,424.50653459876776,36.69848480983497
355,735.3707061111927,110.73441883386113,428.1409173235297,37.28427124746188
356,735.155942261219,108.94185901829042,424.39566649496555,36.69848480983497
357,734.9823510199785,201.32372101915536,270.09264551848173,39.11269837220806
358,734.9158882707358,200.16453060759233,249.42536492347716,37.94112549695425
359,734.7992670834064,111.2472045070026,427.818695448339,37.28427124746188
360,734.719354686141,132.2213529672008,432.3971381776035,38.284271247461874
361,734.0939216762781,205.66795987365768,269.3853108093142,39.112698372208065
362,733.7397851973773,201.49843271998688,264.7804969191551,38.52691193458116
363,733.4771697789431,129.08052710047923,440.65209678411486,38.284271247461874
364,733.0539076030254,141.82298845627813,429.1783999547362,39.284271247461874
365,732.9629224032165,204.5757153220242,246.07338576614856,38.52691193458115
366,732.5157421559095,203.1162388093537,271.602859030664,39.11269837220806
367,732.504333370924,124.25811023251154,418.0322166100144,38.112698372208065
368,732.4824703246355,207.30894741450902,272.5521076321602,39.11269837220806
369,731.446025043726,111.65897036180831,427.177687831223,37.87005768508878
370,731.428224670887,109.22928818301298,427.5972278982401,37.284271247461874
371,731.2795969128608,109.37359388810583,428.6962431937456,37.284271247461874
372,731.2650933921337,134.26897504425142,392.3381055325269,38.112698372208065
373,731.1476050317287,110.06959948549047,429.8686147853732,37.87005768508878
374,730.7920143187046,109.06022774041631,427.4385775595903,36.69848480983497
375,730.7586387068034,207.91986558630597,269.79421984553335,39.11269837220806
376,730.7326581329107,205.20119952098466,245.55868758559225,38.52691193458115
377,730.4995799541473,109.16488641859033,427.3277094557881,36.69848480983497
378,729.9295045435429,110.47488482785411,428.55220771580935,37.87005768508878
379,729.6075527578594,205.73520536823196,265.79912588596346,38.52691193458116
380,729.5911321431399,207.4845054879319,249.53438598513603,38.52691193458115
381,729.1312343895435,134.10741686834953,439.637731808424,38.69848480983497
382,728.5219584137201,209.76244869707153,265.7728423908353,39.112698372208065
383,727.154353800416,207.6087402172154,270.5180003374815,39.11269837220806
384,727.0342743307353,205.4668243053369,266.77932017147543,38.52691193458116
385,726.3167737305164,131.5177210096037,241.18847635835408,37.870057685088774
386,725.4818252921104,129.01396423489786,239.22011757194994,37.28427124746188
387,724.3728824645282,209.2887396052014,250.9891472518444,38.52691193458115
388,724.1014774024486,132.7822125632083,237.4525637626648,37.870057685088774
389,723.104553848505,131.97336597812827,237.7978467077017,37.870057685088774
390,722.7628113180399,138.84417774076573,380.4555000260472,38.28427124746188
391,722.4294386029244,127.35052222372033,405.6791344240308,38.112698372208065
392,722.4103405177593,131.7701872280333,237.48817499279974,37.28427124746188
393,721.4638220846653,133.52856804167385,241.60495780110358,37.870057685088774
394,720.9298380702734,209.71966773127207,233.34384699463843,38.52691193458116
395,720.7716328769922,72.6380156599771,307.06124042570593,36.28427124746188
396,719.474686190486,56.45175589818973,288.5057823807001,36.0416305603426
397,719.427539601922,210.06573764602655,239.96041757017375,38.52691193458116
398,719.0919268935919,176.0345007899683,376.6384752810001,39.45584412271569
399,718.5113922506571,209.1104131351225,270.93987047970296,39.112698372208065
400,718.3456838279963,209.6334558959119,267.12004506886,39.112698372208065
401,716.5816369622946,196.99576913535128,255.66183470487593,38.52691193458115
402,715.6671372592449,216.75414380498697,404.3821228437126,39.284271247461874
403,715.5277876913547,205.72846486917697,259.7590299278498,38.112698372208065
404,715.2523523896932,176.56975724641237,267.80233733057975,38.52691193458115
405,713.4403597563505,57.481776176500716,287.0781271904707,36.0416305603426
406,712.8057218909264,189.25241003553384,240.21196006387473,37.52691193458116
407,712.1552436739207,208.01683312146923,259.22450371682646,38.52691193458115
408,712.1158134877682,185.14627777235583,240.90890916138886,37.52691193458116
409,712.0677336633205,119.19497283080128,418.68899778574706,37.28427124746188
410,710.9998591125011,120.07690490314272,421.40942348092796,37.87005768508878
411,710.7326545774936,120.15739125241527,388.9139194533229,38.11269837220806
412,710.7171415627002,61.30871077077463,267.55653125047684,35.28427124746188
